2777.520000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.530000,2777.530000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.560000,2777.560000,2777.470000,2777.470000,2777.470000,2777.500000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.470000,2777.520000,2777.470000,2777.470000,2777.650000,2777.470000,2777.490000,2777.490000,2777.480000,2777.470000,2777.540000,2777.480000,2777.480000,2777.480000,2777.670000,2777.490000,2777.490000,2777.490000,2777.390000,2777.390000,2777.390000,2777.390000,2777.390000,2777.390000,2777.390000,2777.500000,2777.500000,2777.610000,2777.470000,2777.470000,2777.660000,2777.620000,2777.670000,2777.680000
2777.660000,2777.520000,2777.660000,2777.650000,2777.650000,2777.600000,2777.590000,2777.590000,2777.580000,2777.580000,2777.580000,2777.570000,2777.570000,2777.560000,2777.560000,2777.660000,2777.660000,2777.550000,2777.550000,2777.540000,2777.540000,2777.540000,2777.540000,2777.530000,2777.660000,2777.520000,2777.660000,2777.650000,2777.660000,2777.660000,2777.660000,2777.480000,2777.500000,2777.660000,2777.660000,2777.990000,2777.610000,2777.610000,2777.610000,2777.830000,2777.750000,2777.620000,2777.520000,2777.620000,2777.450000,2777.410000,2777.410000,2777.410000,2777.450000,2777.450000,2777.450000,2777.730000,2777.560000,2777.730000,2777.730000,2777.730000,2777.730000,2777.730000,2777.730000,2777.730000
2777.698833,2777.700667,2777.700667,2777.700667,2777.697167,2777.697167,2777.697167,2777.699333,2777.699333,2777.699333,2777.699333,2777.699167,2777.699167,2777.697833,2777.696333,2777.696333,2777.696333,2777.696333,2777.696333,2777.697167,2777.697167,2777.697167,2777.686500,2777.686500,2777.687000,2777.687000,2777.686833,2777.686833,2777.685833,2777.685833,2777.688833,2777.688833,2777.685833,2777.685833,2777.685833,2777.686333,2777.686333,2777.686333,2777.686333,2777.685833,2777.686000,2777.686000,2777.686000,2777.686000,2777.701500,2777.696333,2777.696333,2777.697833,2777.697833,2777.695333,2777.695167,2777.695167,2777.695167,2777.696000,2777.696000,2777.696833,2777.698667,2777.698667,2777.700667,2777.698833
